team_id,year,school_id,class_id,student_id,role,gender,gender_prob,gender_adj,team_coed,school_single_sex,school_icsea,sector,locale
84,2025,S053,S053_C01,2,narrative_designer,male,0.99,male,NA,coed,930,Government,Metropolitan
84,2025,S053,S053_C01,2,project_manager,male,0.99,male,NA,coed,930,Government,Metropolitan
84,2025,S053,S053_C01,1,team_captain,male,0.98,male,NA,coed,930,Government,Metropolitan
85,2025,S053,S053_C01,1,art_lead,male,0.85,unknown,NA,coed,930,Government,Metropolitan
85,2025,S053,S053_C01,3,head_scientist,male,0.78,unknown,NA,coed,930,Government,Metropolitan
85,2025,S053,S053_C01,2,mechanics_lead,male,1,male,NA,coed,930,Government,Metropolitan
85,2025,S053,S053_C01,2,narrative_designer,male,1,male,NA,coed,930,Government,Metropolitan
85,2025,S053,S053_C01,3,project_manager,male,0.78,unknown,NA,coed,930,Government,Metropolitan
86,2025,S053,S053_C01,4,art_lead,female,0.93,female,NA,coed,930,Government,Metropolitan
86,2025,S053,S053_C01,4,head_scientist,female,0.93,female,NA,coed,930,Government,Metropolitan
86,2025,S053,S053_C01,1,mechanics_lead,female,1,female,NA,coed,930,Government,Metropolitan
86,2025,S053,S053_C01,3,narrative_designer,male,0.96,male,NA,coed,930,Government,Metropolitan
86,2025,S053,S053_C01,2,project_manager,male,0.96,male,NA,coed,930,Government,Metropolitan
86,2025,S053,S053_C01,2,team_captain,male,0.96,male,NA,coed,930,Government,Metropolitan
87,2025,S053,S053_C01,1,art_lead,male,0.95,male,NA,coed,930,Government,Metropolitan
87,2025,S053,S053_C01,1,head_scientist,male,0.95,male,NA,coed,930,Government,Metropolitan
87,2025,S053,S053_C01,2,mechanics_lead,male,0.96,male,NA,coed,930,Government,Metropolitan
87,2025,S053,S053_C01,3,narrative_designer,male,1,male,NA,coed,930,Government,Metropolitan
87,2025,S053,S053_C01,4,project_manager,male,0.91,male,NA,coed,930,Government,Metropolitan
87,2025,S053,S053_C01,4,team_captain,male,0.91,male,NA,coed,930,Government,Metropolitan
88,2025,S053,S053_C01,4,art_lead,male,1,male,NA,coed,930,Government,Metropolitan
88,2025,S053,S053_C01,3,custom_role,male,1,male,NA,coed,930,Government,Metropolitan
88,2025,S053,S053_C01,3,custom_role,male,1,male,NA,coed,930,Government,Metropolitan
88,2025,S053,S053_C01,2,head_scientist,male,1,male,NA,coed,930,Government,Metropolitan
88,2025,S053,S053_C01,1,mechanics_lead,male,1,male,NA,coed,930,Government,Metropolitan
88,2025,S053,S053_C01,3,narrative_designer,male,1,male,NA,coed,930,Government,Metropolitan
88,2025,S053,S053_C01,4,project_manager,male,1,male,NA,coed,930,Government,Metropolitan
88,2025,S053,S053_C01,2,team_captain,male,1,male,NA,coed,930,Government,Metropolitan
89,2025,S053,S053_C01,3,art_lead,female,0.93,female,NA,coed,930,Government,Metropolitan
89,2025,S053,S053_C01,3,head_scientist,female,0.93,female,NA,coed,930,Government,Metropolitan
89,2025,S053,S053_C01,1,mechanics_lead,female,0.96,female,NA,coed,930,Government,Metropolitan
89,2025,S053,S053_C01,2,narrative_designer,male,0.96,male,NA,coed,930,Government,Metropolitan
89,2025,S053,S053_C01,4,narrative_designer,female,0.99,female,NA,coed,930,Government,Metropolitan
89,2025,S053,S053_C01,2,project_manager,male,0.96,male,NA,coed,930,Government,Metropolitan
89,2025,S053,S053_C01,2,team_captain,male,0.96,male,NA,coed,930,Government,Metropolitan
90,2025,S053,S053_C01,1,art_lead,NA,NA,unknown,NA,coed,930,Government,Metropolitan
90,2025,S053,S053_C01,4,custom_role,female,0.97,female,NA,coed,930,Government,Metropolitan
90,2025,S053,S053_C01,4,custom_role,female,0.97,female,NA,coed,930,Government,Metropolitan
90,2025,S053,S053_C01,5,head_scientist,female,1,female,NA,coed,930,Government,Metropolitan
90,2025,S053,S053_C01,3,mechanics_lead,female,0.99,female,NA,coed,930,Government,Metropolitan
90,2025,S053,S053_C01,2,narrative_designer,female,0.99,female,NA,coed,930,Government,Metropolitan
91,2025,S110,S110_C01,1,head_scientist,NA,NA,unknown,NA,NA,NA,NA,NA
91,2025,S110,S110_C01,1,project_manager,NA,NA,unknown,NA,NA,NA,NA,NA
91,2025,S110,S110_C01,1,team_captain,NA,NA,unknown,NA,NA,NA,NA,NA
93,2025,S076,S076_C01,1,art_lead,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
93,2025,S076,S076_C01,4,custom_role,NA,NA,unknown,NA,coed,1160,Non-government,Metropolitan
93,2025,S076,S076_C01,4,custom_role,NA,NA,unknown,NA,coed,1160,Non-government,Metropolitan
93,2025,S076,S076_C01,5,head_scientist,male,0.67,unknown,NA,coed,1160,Non-government,Metropolitan
93,2025,S076,S076_C01,3,mechanics_lead,female,0.9,female,NA,coed,1160,Non-government,Metropolitan
93,2025,S076,S076_C01,3,narrative_designer,female,0.9,female,NA,coed,1160,Non-government,Metropolitan
93,2025,S076,S076_C01,1,project_manager,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
93,2025,S076,S076_C01,2,team_captain,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
94,2025,S076,S076_C01,3,art_lead,female,0.76,unknown,NA,coed,1160,Non-government,Metropolitan
94,2025,S076,S076_C01,4,head_scientist,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
94,2025,S076,S076_C01,1,mechanics_lead,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
94,2025,S076,S076_C01,5,narrative_designer,male,1,male,NA,coed,1160,Non-government,Metropolitan
94,2025,S076,S076_C01,2,project_manager,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
94,2025,S076,S076_C01,4,team_captain,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
95,2025,S076,S076_C01,6,art_lead,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
95,2025,S076,S076_C01,5,head_scientist,female,0.96,female,NA,coed,1160,Non-government,Metropolitan
95,2025,S076,S076_C01,3,mechanics_lead,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
95,2025,S076,S076_C01,2,narrative_designer,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
95,2025,S076,S076_C01,1,project_manager,male,0.85,unknown,NA,coed,1160,Non-government,Metropolitan
95,2025,S076,S076_C01,4,team_captain,female,0.56,unknown,NA,coed,1160,Non-government,Metropolitan
96,2025,S077,S077_C02,3,art_lead,female,0.98,female,NA,coed,1010,Government,Metropolitan
96,2025,S077,S077_C02,4,custom_role,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
96,2025,S077,S077_C02,4,custom_role,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
96,2025,S077,S077_C02,5,head_scientist,male,0.98,male,NA,coed,1010,Government,Metropolitan
96,2025,S077,S077_C02,5,mechanics_lead,male,0.98,male,NA,coed,1010,Government,Metropolitan
96,2025,S077,S077_C02,1,narrative_designer,male,0.98,male,NA,coed,1010,Government,Metropolitan
96,2025,S077,S077_C02,1,project_manager,male,0.98,male,NA,coed,1010,Government,Metropolitan
96,2025,S077,S077_C02,2,team_captain,female,0.97,female,NA,coed,1010,Government,Metropolitan
97,2025,S077,S077_C02,2,mechanics_lead,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
97,2025,S077,S077_C02,1,narrative_designer,male,0.97,male,NA,coed,1010,Government,Metropolitan
97,2025,S077,S077_C02,3,project_manager,male,0.98,male,NA,coed,1010,Government,Metropolitan
97,2025,S077,S077_C02,4,team_captain,male,0.98,male,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,4,art_lead,female,0.99,female,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,1,custom_role,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,1,custom_role,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,5,head_scientist,male,0.99,male,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,3,mechanics_lead,male,0.99,male,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,5,mechanics_lead,male,0.99,male,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,3,narrative_designer,male,0.99,male,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,4,narrative_designer,female,0.99,female,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,6,project_manager,female,0.97,female,NA,coed,1010,Government,Metropolitan
98,2025,S077,S077_C02,2,team_captain,male,0.94,male,NA,coed,1010,Government,Metropolitan
99,2025,S077,S077_C02,4,art_lead,female,0.85,unknown,NA,coed,1010,Government,Metropolitan
99,2025,S077,S077_C02,5,head_scientist,male,0.99,male,NA,coed,1010,Government,Metropolitan
99,2025,S077,S077_C02,2,mechanics_lead,male,0.58,unknown,NA,coed,1010,Government,Metropolitan
99,2025,S077,S077_C02,5,mechanics_lead,male,0.99,male,NA,coed,1010,Government,Metropolitan
99,2025,S077,S077_C02,1,narrative_designer,male,0.94,male,NA,coed,1010,Government,Metropolitan
99,2025,S077,S077_C02,4,narrative_designer,female,0.85,unknown,NA,coed,1010,Government,Metropolitan
99,2025,S077,S077_C02,1,project_manager,male,0.94,male,NA,coed,1010,Government,Metropolitan
99,2025,S077,S077_C02,3,team_captain,male,0.98,male,NA,coed,1010,Government,Metropolitan
100,2025,S077,S077_C02,5,art_lead,female,1,female,NA,coed,1010,Government,Metropolitan
100,2025,S077,S077_C02,2,head_scientist,female,0.99,female,NA,coed,1010,Government,Metropolitan
100,2025,S077,S077_C02,4,mechanics_lead,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
100,2025,S077,S077_C02,1,project_manager,male,0.87,unknown,NA,coed,1010,Government,Metropolitan
100,2025,S077,S077_C02,3,team_captain,female,0.99,female,NA,coed,1010,Government,Metropolitan
101,2025,S077,S077_C02,1,art_lead,male,0.97,male,NA,coed,1010,Government,Metropolitan
101,2025,S077,S077_C02,3,head_scientist,male,0.99,male,NA,coed,1010,Government,Metropolitan
101,2025,S077,S077_C02,1,mechanics_lead,male,0.97,male,NA,coed,1010,Government,Metropolitan
101,2025,S077,S077_C02,1,narrative_designer,male,0.97,male,NA,coed,1010,Government,Metropolitan
101,2025,S077,S077_C02,2,project_manager,male,0.51,unknown,NA,coed,1010,Government,Metropolitan
101,2025,S077,S077_C02,3,team_captain,male,0.99,male,NA,coed,1010,Government,Metropolitan
102,2025,S077,S077_C02,2,art_lead,female,0.99,female,NA,coed,1010,Government,Metropolitan
102,2025,S077,S077_C02,3,mechanics_lead,female,1,female,NA,coed,1010,Government,Metropolitan
102,2025,S077,S077_C02,4,narrative_designer,female,0.99,female,NA,coed,1010,Government,Metropolitan
102,2025,S077,S077_C02,1,team_captain,female,0.98,female,NA,coed,1010,Government,Metropolitan
103,2025,S077,S077_C02,3,art_lead,female,0.96,female,NA,coed,1010,Government,Metropolitan
103,2025,S077,S077_C02,2,head_scientist,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
103,2025,S077,S077_C02,1,mechanics_lead,female,0.92,female,NA,coed,1010,Government,Metropolitan
103,2025,S077,S077_C02,4,narrative_designer,female,0.99,female,NA,coed,1010,Government,Metropolitan
103,2025,S077,S077_C02,1,project_manager,female,0.92,female,NA,coed,1010,Government,Metropolitan
103,2025,S077,S077_C02,4,team_captain,female,0.99,female,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,1,art_lead,male,0.98,male,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,2,art_lead,female,0.99,female,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,3,art_lead,female,0.97,female,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,4,art_lead,female,0.89,unknown,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,5,art_lead,male,0.99,male,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,4,head_scientist,female,0.89,unknown,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,1,mechanics_lead,male,0.98,male,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,3,narrative_designer,female,0.97,female,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,2,project_manager,female,0.99,female,NA,coed,1010,Government,Metropolitan
104,2025,S077,S077_C02,5,team_captain,male,0.99,male,NA,coed,1010,Government,Metropolitan
105,2025,S077,S077_C02,1,art_lead,male,0.98,male,NA,coed,1010,Government,Metropolitan
105,2025,S077,S077_C02,3,head_scientist,male,1,male,NA,coed,1010,Government,Metropolitan
105,2025,S077,S077_C02,1,mechanics_lead,male,0.98,male,NA,coed,1010,Government,Metropolitan
105,2025,S077,S077_C02,2,narrative_designer,male,0.9,male,NA,coed,1010,Government,Metropolitan
105,2025,S077,S077_C02,4,project_manager,male,0.98,male,NA,coed,1010,Government,Metropolitan
105,2025,S077,S077_C02,4,team_captain,male,0.98,male,NA,coed,1010,Government,Metropolitan
106,2025,S077,S077_C02,1,art_lead,female,0.99,female,NA,coed,1010,Government,Metropolitan
106,2025,S077,S077_C02,4,head_scientist,male,0.98,male,NA,coed,1010,Government,Metropolitan
106,2025,S077,S077_C02,5,mechanics_lead,male,0.98,male,NA,coed,1010,Government,Metropolitan
106,2025,S077,S077_C02,2,narrative_designer,male,0.82,unknown,NA,coed,1010,Government,Metropolitan
106,2025,S077,S077_C02,3,project_manager,female,0.84,unknown,NA,coed,1010,Government,Metropolitan
106,2025,S077,S077_C02,3,team_captain,female,0.84,unknown,NA,coed,1010,Government,Metropolitan
107,2025,S077,S077_C02,5,art_lead,female,0.8,unknown,NA,coed,1010,Government,Metropolitan
107,2025,S077,S077_C02,3,custom_role,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
107,2025,S077,S077_C02,3,custom_role,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
107,2025,S077,S077_C02,3,head_scientist,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
107,2025,S077,S077_C02,3,mechanics_lead,NA,NA,unknown,NA,coed,1010,Government,Metropolitan
107,2025,S077,S077_C02,4,narrative_designer,female,0.95,female,NA,coed,1010,Government,Metropolitan
107,2025,S077,S077_C02,1,project_manager,male,0.98,male,NA,coed,1010,Government,Metropolitan
107,2025,S077,S077_C02,2,team_captain,male,0.97,male,NA,coed,1010,Government,Metropolitan
108,2025,S077,S077_C02,4,art_lead,male,1,male,NA,coed,1010,Government,Metropolitan
108,2025,S077,S077_C02,2,head_scientist,male,0.98,male,NA,coed,1010,Government,Metropolitan
108,2025,S077,S077_C02,2,mechanics_lead,male,0.98,male,NA,coed,1010,Government,Metropolitan
108,2025,S077,S077_C02,3,narrative_designer,male,0.99,male,NA,coed,1010,Government,Metropolitan
108,2025,S077,S077_C02,1,project_manager,male,0.95,male,NA,coed,1010,Government,Metropolitan
108,2025,S077,S077_C02,1,team_captain,male,0.95,male,NA,coed,1010,Government,Metropolitan
109,2025,S077,S077_C02,3,art_lead,male,1,male,NA,coed,1010,Government,Metropolitan
109,2025,S077,S077_C02,4,custom_role,male,1,male,NA,coed,1010,Government,Metropolitan
109,2025,S077,S077_C02,4,custom_role,male,1,male,NA,coed,1010,Government,Metropolitan
109,2025,S077,S077_C02,1,head_scientist,male,0.94,male,NA,coed,1010,Government,Metropolitan
109,2025,S077,S077_C02,2,mechanics_lead,male,1,male,NA,coed,1010,Government,Metropolitan
109,2025,S077,S077_C02,4,narrative_designer,male,1,male,NA,coed,1010,Government,Metropolitan
109,2025,S077,S077_C02,2,project_manager,male,1,male,NA,coed,1010,Government,Metropolitan
109,2025,S077,S077_C02,3,team_captain,male,1,male,NA,coed,1010,Government,Metropolitan
110,2025,S077,S077_C02,3,art_lead,female,0.99,female,NA,coed,1010,Government,Metropolitan
110,2025,S077,S077_C02,2,head_scientist,female,0.95,female,NA,coed,1010,Government,Metropolitan
110,2025,S077,S077_C02,4,mechanics_lead,male,0.85,unknown,NA,coed,1010,Government,Metropolitan
110,2025,S077,S077_C02,3,narrative_designer,female,0.99,female,NA,coed,1010,Government,Metropolitan
110,2025,S077,S077_C02,5,project_manager,male,0.94,male,NA,coed,1010,Government,Metropolitan
110,2025,S077,S077_C02,1,team_captain,male,0.98,male,NA,coed,1010,Government,Metropolitan
111,2025,S072,S072_C01,1,art_lead,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,1,custom_role,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,1,custom_role,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,2,custom_role,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,2,custom_role,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,3,custom_role,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,3,custom_role,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,1,head_scientist,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,2,mechanics_lead,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,3,narrative_designer,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,3,project_manager,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
111,2025,S072,S072_C01,2,team_captain,male,0.99,male,NA,coed,1170,Non-government,Metropolitan
112,2025,S072,S072_C01,3,art_lead,male,0.97,male,NA,coed,1170,Non-government,Metropolitan
112,2025,S072,S072_C01,1,head_scientist,male,0.98,male,NA,coed,1170,Non-government,Metropolitan
112,2025,S072,S072_C01,2,mechanics_lead,male,1,male,NA,coed,1170,Non-government,Metropolitan
112,2025,S072,S072_C01,3,narrative_designer,male,0.97,male,NA,coed,1170,Non-government,Metropolitan
112,2025,S072,S072_C01,1,project_manager,male,0.98,male,NA,coed,1170,Non-government,Metropolitan
112,2025,S072,S072_C01,2,team_captain,male,1,male,NA,coed,1170,Non-government,Metropolitan
113,2025,S072,S072_C01,3,art_lead,female,0.97,female,NA,coed,1170,Non-government,Metropolitan
113,2025,S072,S072_C01,1,head_scientist,female,0.97,female,NA,coed,1170,Non-government,Metropolitan
113,2025,S072,S072_C01,4,mechanics_lead,female,0.76,unknown,NA,coed,1170,Non-government,Metropolitan
113,2025,S072,S072_C01,5,mechanics_lead,male,0.81,unknown,NA,coed,1170,Non-government,Metropolitan
113,2025,S072,S072_C01,5,narrative_designer,male,0.81,unknown,NA,coed,1170,Non-government,Metropolitan
113,2025,S072,S072_C01,2,project_manager,female,1,female,NA,coed,1170,Non-government,Metropolitan
113,2025,S072,S072_C01,2,team_captain,female,1,female,NA,coed,1170,Non-government,Metropolitan
114,2025,S072,S072_C01,1,art_lead,female,0.99,female,NA,coed,1170,Non-government,Metropolitan
114,2025,S072,S072_C01,3,head_scientist,male,1,male,NA,coed,1170,Non-government,Metropolitan
114,2025,S072,S072_C01,3,mechanics_lead,male,1,male,NA,coed,1170,Non-government,Metropolitan
114,2025,S072,S072_C01,4,narrative_designer,male,1,male,NA,coed,1170,Non-government,Metropolitan
114,2025,S072,S072_C01,2,project_manager,female,1,female,NA,coed,1170,Non-government,Metropolitan
114,2025,S072,S072_C01,1,team_captain,female,0.99,female,NA,coed,1170,Non-government,Metropolitan
115,2025,S072,S072_C01,2,art_lead,female,1,female,NA,coed,1170,Non-government,Metropolitan
115,2025,S072,S072_C01,4,head_scientist,female,0.99,female,NA,coed,1170,Non-government,Metropolitan
115,2025,S072,S072_C01,2,mechanics_lead,female,1,female,NA,coed,1170,Non-government,Metropolitan
115,2025,S072,S072_C01,1,narrative_designer,female,0.99,female,NA,coed,1170,Non-government,Metropolitan
115,2025,S072,S072_C01,3,project_manager,female,0.99,female,NA,coed,1170,Non-government,Metropolitan
115,2025,S072,S072_C01,3,team_captain,female,0.99,female,NA,coed,1170,Non-government,Metropolitan
116,2025,S076,S076_C01,6,art_lead,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,7,art_lead,male,1,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,7,art_lead,male,1,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,7,art_lead,male,1,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,4,head_scientist,male,0.94,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,4,head_scientist,male,0.94,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,4,head_scientist,male,0.94,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,4,head_scientist,male,0.94,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,1,mechanics_lead,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,1,mechanics_lead,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,3,mechanics_lead,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,3,mechanics_lead,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,4,mechanics_lead,male,0.94,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,4,mechanics_lead,male,0.94,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,mechanics_lead,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,mechanics_lead,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,narrative_designer,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,narrative_designer,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,narrative_designer,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,narrative_designer,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,1,project_manager,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,1,project_manager,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,2,project_manager,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,2,project_manager,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,4,project_manager,male,0.94,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,4,project_manager,male,0.94,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,team_captain,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,team_captain,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,team_captain,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
116,2025,S076,S076_C01,5,team_captain,male,0.96,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,8,art_lead,male,1,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,8,art_lead,male,1,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,8,art_lead,male,1,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,9,art_lead,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,2,custom_role,male,0.8,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,2,custom_role,male,0.8,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,3,custom_role,male,0.8,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,3,custom_role,male,0.8,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,5,custom_role,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,5,custom_role,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,6,custom_role,NA,NA,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,6,custom_role,NA,NA,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,7,custom_role,NA,NA,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,7,custom_role,NA,NA,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,10,head_scientist,male,0.95,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,10,head_scientist,male,0.95,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,10,head_scientist,male,0.95,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,10,head_scientist,male,0.95,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,1,mechanics_lead,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,1,mechanics_lead,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,1,mechanics_lead,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,1,mechanics_lead,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,1,narrative_designer,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,1,narrative_designer,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,1,narrative_designer,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,1,narrative_designer,male,0.98,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,2,project_manager,male,0.8,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,2,project_manager,male,0.8,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,2,project_manager,male,0.8,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,2,project_manager,male,0.8,unknown,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,4,team_captain,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,4,team_captain,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,4,team_captain,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
117,2025,S076,S076_C01,4,team_captain,male,0.99,male,NA,coed,1160,Non-government,Metropolitan
118,2025,S076,S076_C01,1,art_lead,female,1,female,NA,coed,1160,Non-government,Metropolitan
118,2025,S076,S076_C01,2,head_scientist,female,0.79,unknown,NA,coed,1160,Non-government,Metropolitan
118,2025,S076,S076_C01,2,mechanics_lead,female,0.79,unknown,NA,coed,1160,Non-government,Metropolitan
118,2025,S076,S076_C01,1,narrative_designer,female,1,female,NA,coed,1160,Non-government,Metropolitan
118,2025,S076,S076_C01,4,project_manager,female,0.97,female,NA,coed,1160,Non-government,Metropolitan
118,2025,S076,S076_C01,3,team_captain,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
119,2025,S076,S076_C01,1,art_lead,female,1,female,NA,coed,1160,Non-government,Metropolitan
119,2025,S076,S076_C01,2,head_scientist,female,0.79,unknown,NA,coed,1160,Non-government,Metropolitan
119,2025,S076,S076_C01,2,mechanics_lead,female,0.79,unknown,NA,coed,1160,Non-government,Metropolitan
119,2025,S076,S076_C01,1,narrative_designer,female,1,female,NA,coed,1160,Non-government,Metropolitan
119,2025,S076,S076_C01,4,project_manager,female,0.97,female,NA,coed,1160,Non-government,Metropolitan
119,2025,S076,S076_C01,3,team_captain,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
120,2025,S076,S076_C01,1,art_lead,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
120,2025,S076,S076_C01,4,custom_role,female,0.99,female,NA,coed,1160,Non-government,Metropolitan
